"No.","Time","Source","Destination","Protocol","Length","Info"
"588","35.192522","ab.chatgpt.com","FioImma.local","TCP","60","443  >  54805 [ACK] Seq=5553 Ack=10142 Win=98304 Len=0"
"589","35.192522","safebrowsing.googleapis.com","FioImma.local","TCP","66","443  >  54806 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM WS=256"
"590","35.192522","ab.chatgpt.com","FioImma.local","TCP","60","443  >  54805 [ACK] Seq=5553 Ack=11542 Win=98304 Len=0"
"591","35.192522","ab.chatgpt.com","FioImma.local","TCP","60","443  >  54805 [ACK] Seq=5553 Ack=12942 Win=106496 Len=0"
"592","35.192522","ab.chatgpt.com","FioImma.local","TCP","60","443  >  54805 [ACK] Seq=5553 Ack=14342 Win=106496 Len=0"
"593","35.192522","ab.chatgpt.com","FioImma.local","TCP","60","443  >  54805 [ACK] Seq=5553 Ack=15742 Win=106496 Len=0"
"594","35.192522","ab.chatgpt.com","FioImma.local","TCP","60","443  >  54805 [ACK] Seq=5553 Ack=17142 Win=114688 Len=0"
"595","35.192522","ab.chatgpt.com","FioImma.local","TCP","60","443  >  54805 [ACK] Seq=5553 Ack=18542 Win=114688 Len=0"
"596","35.192522","ab.chatgpt.com","FioImma.local","TCP","60","443  >  54805 [ACK] Seq=5553 Ack=19942 Win=122880 Len=0"
"597","35.192522","ab.chatgpt.com","FioImma.local","TCP","60","443  >  54805 [ACK] Seq=5553 Ack=20948 Win=122880 Len=0"
"598","35.192619","FioImma.local","ab.chatgpt.com","TLSv1.3","1384","Application Data[Illegal Segments]"
"599","35.192675","FioImma.local","safebrowsing.googleapis.com","TCP","54","54806  >  443 [ACK] Seq=1 Ack=1 Win=131072 Len=0"
"600","35.193526","FioImma.local","safebrowsing.googleapis.com","TCP","1466","54806  >  443 [ACK] Seq=1 Ack=1 Win=131072 Len=1412 [TCP PDU reassembled in 601]"
"601","35.193526","FioImma.local","safebrowsing.googleapis.com","TLSv1.3","910","Client Hello (SNI=safebrowsing.googleapis.com)"
"602","35.194328","ab.chatgpt.com","FioImma.local","TLSv1.3","89","Application Data"
"603","35.205075","safebrowsing.googleapis.com","FioImma.local","TCP","60","443  >  54806 [ACK] Seq=1 Ack=1413 Win=68608 Len=0"
"604","35.205075","safebrowsing.googleapis.com","FioImma.local","TCP","60","443  >  54806 [ACK] Seq=1 Ack=2269 Win=71424 Len=0"
"605","35.205075","ab.chatgpt.com","FioImma.local","TCP","60","443  >  54805 [ACK] Seq=5588 Ack=23678 Win=131072 Len=0"
"606","35.210337","mars.octa.edu","FioImma.local","DNS","91","Standard query response 0xca31 A cdn.parsely.com A 65.8.83.61"
"607","35.211333","FioImma.local","cdn.parsely.com","TCP","66","54807  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"608","35.211900","FioImma.local","mars.octa.edu","DNS","72","Standard query 0xc730 A www.ieee.org"
"609","35.212059","FioImma.local","mars.octa.edu","DNS","72","Standard query 0xcbf3 HTTPS www.ieee.org"
"610","35.218868","mars.octa.edu","FioImma.local","DNS","178","Standard query response 0xc730 A www.ieee.org CNAME d2jj6g4vsh8eh.cloudfront.net A 18.172.78.73 A 18.172.78.91 A 18.172.78.52 A 18.172.78.70"
"611","35.218868","mars.octa.edu","FioImma.local","DNS","201","Standard query response 0xcbf3 HTTPS www.ieee.org CNAME d2jj6g4vsh8eh.cloudfront.net SOA ns-1963.awsdns-53.co.uk"
"612","35.220011","FioImma.local","mars.octa.edu","DNS","74","Standard query 0x77c5 A p1.parsely.com"
"613","35.220209","FioImma.local","mars.octa.edu","DNS","74","Standard query 0xa184 HTTPS p1.parsely.com"
"614","35.220937","mars.octa.edu","FioImma.local","DNS","186","Standard query response 0x7ea7 A ieeexplore.ieee.org CNAME d34ow7epij5zhk.cloudfront.net A 52.84.12.28 A 52.84.12.53 A 52.84.12.58 A 52.84.12.95"
"615","35.221931","FioImma.local","d34ow7epij5zhk.cloudfront.net","TCP","66","54808  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"616","35.222350","FioImma.local","mars.octa.edu","DNS","80","Standard query 0x6e7f A stream.cadmore.media"
"617","35.222456","FioImma.local","mars.octa.edu","DNS","80","Standard query 0xc5c0 HTTPS stream.cadmore.media"
"618","35.225469","mars.octa.edu","FioImma.local","DNS","122","Standard query response 0x77c5 A p1.parsely.com A 54.155.18.159 A 63.34.81.234 A 52.17.99.225"
"619","35.225469","cdn.parsely.com","FioImma.local","TCP","66","443  >  54807 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 SACK_PERM WS=512"
"620","35.225469","mars.octa.edu","FioImma.local","DNS","155","Standard query response 0xa184 HTTPS p1.parsely.com SOA ns-973.awsdns-57.net"
"621","35.225526","FioImma.local","cdn.parsely.com","TCP","54","54807  >  443 [ACK] Seq=1 Ack=1 Win=132352 Len=0"
"622","35.226339","FioImma.local","cdn.parsely.com","TCP","1494","54807  >  443 [ACK] Seq=1 Ack=1 Win=132352 Len=1440 [TCP PDU reassembled in 623]"
"623","35.226339","FioImma.local","cdn.parsely.com","TLSv1.3","491","Client Hello (SNI=cdn.parsely.com)"
"624","35.232343","mars.octa.edu","FioImma.local","DNS","180","Standard query response 0x0872 A cmp.osano.com CNAME d2gt2ux04o03l1.cloudfront.net A 18.161.246.115 A 18.161.246.68 A 18.161.246.70 A 18.161.246.30"
"625","35.232343","d34ow7epij5zhk.cloudfront.net","FioImma.local","TCP","66","443  >  54808 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 SACK_PERM WS=512"
"626","35.232431","FioImma.local","d34ow7epij5zhk.cloudfront.net","TCP","54","54808  >  443 [ACK] Seq=1 Ack=1 Win=132352 Len=0"
"627","35.233656","FioImma.local","d34ow7epij5zhk.cloudfront.net","TCP","1494","54808  >  443 [ACK] Seq=1 Ack=1 Win=132352 Len=1440 [TCP PDU reassembled in 628]"
"628","35.233656","FioImma.local","d34ow7epij5zhk.cloudfront.net","TLSv1.3","495","Client Hello (SNI=ieeexplore.ieee.org)"
"629","35.234257","FioImma.local","d2gt2ux04o03l1.cloudfront.net","TCP","66","54809  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"630","35.236633","cdn.parsely.com","FioImma.local","TCP","60","443  >  54807 [ACK] Seq=1 Ack=1441 Win=68608 Len=0"
"631","35.239105","FioImma.local","ab.chatgpt.com","TCP","54","54805  >  443 [ACK] Seq=23678 Ack=5588 Win=130816 Len=0"
"632","35.239389","cdn.parsely.com","FioImma.local","TCP","60","443  >  54807 [ACK] Seq=1 Ack=1878 Win=71680 Len=0"
"633","35.239389","safebrowsing.googleapis.com","FioImma.local","TLSv1.3","1466","Server Hello, Change Cipher Spec"
"634","35.239389","cdn.parsely.com","FioImma.local","TLSv1.3","288","Server Hello, Change Cipher Spec, Application Data, Application Data"
"635","35.239389","safebrowsing.googleapis.com","FioImma.local","TLSv1.3","118","Application Data"
"636","35.239445","FioImma.local","safebrowsing.googleapis.com","TCP","54","54806  >  443 [ACK] Seq=2269 Ack=1477 Win=131072 Len=0"
"637","35.240679","FioImma.local","safebrowsing.googleapis.com","TLSv1.3","128","Change Cipher Spec, Application Data"
"638","35.240848","FioImma.local","safebrowsing.googleapis.com","TLSv1.3","146","Application Data"
"639","35.241008","FioImma.local","safebrowsing.googleapis.com","TLSv1.3","807","Application Data"
"640","35.241051","FioImma.local","safebrowsing.googleapis.com","TLSv1.3","599","Application Data"
"641","35.241151","FioImma.local","safebrowsing.googleapis.com","TLSv1.3","599","Application Data"
"642","35.244261","FioImma.local","cdn.parsely.com","TLSv1.3","118","Change Cipher Spec, Application Data"
"643","35.247261","d2gt2ux04o03l1.cloudfront.net","FioImma.local","TCP","66","443  >  54809 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 SACK_PERM WS=512"
"644","35.247261","d34ow7epij5zhk.cloudfront.net","FioImma.local","TCP","60","443  >  54808 [ACK] Seq=1 Ack=1441 Win=68608 Len=0"
"645","35.247261","d34ow7epij5zhk.cloudfront.net","FioImma.local","TCP","60","443  >  54808 [ACK] Seq=1 Ack=1882 Win=71680 Len=0"
"646","35.247261","d34ow7epij5zhk.cloudfront.net","FioImma.local","TLSv1.3","288","Server Hello, Change Cipher Spec, Application Data, Application Data"
"647","35.247363","FioImma.local","d2gt2ux04o03l1.cloudfront.net","TCP","54","54809  >  443 [ACK] Seq=1 Ack=1 Win=132352 Len=0"
"648","35.248684","FioImma.local","d2gt2ux04o03l1.cloudfront.net","TCP","1494","54809  >  443 [ACK] Seq=1 Ack=1 Win=132352 Len=1440 [TCP PDU reassembled in 649]"
"649","35.248684","FioImma.local","d2gt2ux04o03l1.cloudfront.net","TLSv1.3","553","Client Hello (SNI=cmp.osano.com)"
"650","35.250212","safebrowsing.googleapis.com","FioImma.local","TLSv1.3","1038","Application Data, Application Data"
"651","35.250212","safebrowsing.googleapis.com","FioImma.local","TLSv1.3","85","Application Data"
"652","35.250212","safebrowsing.googleapis.com","FioImma.local","TCP","60","443  >  54806 [ACK] Seq=2492 Ack=4278 Win=78080 Len=0"
"653","35.250249","FioImma.local","safebrowsing.googleapis.com","TCP","54","54806  >  443 [ACK] Seq=4278 Ack=2492 Win=130048 Len=0"
"654","35.250405","FioImma.local","safebrowsing.googleapis.com","TLSv1.3","85","Application Data"
"655","35.252582","FioImma.local","d34ow7epij5zhk.cloudfront.net","TLSv1.3","118","Change Cipher Spec, Application Data"
"656","35.256211","cdn.parsely.com","FioImma.local","TCP","60","443  >  54807 [ACK] Seq=235 Ack=1942 Win=71680 Len=0"
"657","35.256211","cdn.parsely.com","FioImma.local","TLSv1.3","200","Application Data"
"658","35.256211","cdn.parsely.com","FioImma.local","TLSv1.3","116","Application Data"
"659","35.256246","FioImma.local","cdn.parsely.com","TCP","54","54807  >  443 [ACK] Seq=1942 Ack=443 Win=131840 Len=0"
"660","35.259265","d2gt2ux04o03l1.cloudfront.net","FioImma.local","TCP","60","443  >  54809 [ACK] Seq=1 Ack=1441 Win=68608 Len=0"
"661","35.259265","d2gt2ux04o03l1.cloudfront.net","FioImma.local","TCP","60","443  >  54809 [ACK] Seq=1 Ack=1940 Win=71680 Len=0"
"662","35.259265","d2gt2ux04o03l1.cloudfront.net","FioImma.local","TLSv1.3","288","Server Hello, Change Cipher Spec, Application Data, Application Data"
"663","35.263156","FioImma.local","d2gt2ux04o03l1.cloudfront.net","TLSv1.3","118","Change Cipher Spec, Application Data"
"664","35.263221","ab.chatgpt.com","FioImma.local","TLSv1.3","528","Application Data"
"665","35.263221","ab.chatgpt.com","FioImma.local","TLSv1.3","101","Application Data"
"666","35.263221","ab.chatgpt.com","FioImma.local","TLSv1.3","85","Application Data"
"667","35.263221","d34ow7epij5zhk.cloudfront.net","FioImma.local","TCP","60","443  >  54808 [ACK] Seq=235 Ack=1946 Win=71680 Len=0"
"668","35.263221","d34ow7epij5zhk.cloudfront.net","FioImma.local","TLSv1.3","200","Application Data"
"669","35.263221","d34ow7epij5zhk.cloudfront.net","FioImma.local","TLSv1.3","116","Application Data"
"670","35.263221","safebrowsing.googleapis.com","FioImma.local","TCP","60","443  >  54806 [ACK] Seq=2492 Ack=4309 Win=78080 Len=0"
"671","35.263372","FioImma.local","ab.chatgpt.com","TCP","54","54805  >  443 [ACK] Seq=23678 Ack=6140 Win=130304 Len=0"
"672","35.263404","FioImma.local","d34ow7epij5zhk.cloudfront.net","TCP","54","54808  >  443 [ACK] Seq=1946 Ack=443 Win=131840 Len=0"
"673","35.270111","mars.octa.edu","FioImma.local","DNS","255","Standard query response 0x6e7f A stream.cadmore.media CNAME cadmorevideo.azurewebsites.net CNAME waws-prod-blu-171.sip.azurewebsites.windows.net CNAME waws-prod-blu-171.eastus.cloudapp.azure.com A 40.71.11.145"
"674","35.273442","d2gt2ux04o03l1.cloudfront.net","FioImma.local","TCP","60","443  >  54809 [ACK] Seq=235 Ack=2004 Win=71680 Len=0"
"675","35.273442","d2gt2ux04o03l1.cloudfront.net","FioImma.local","TLSv1.3","200","Application Data"
"676","35.273442","d2gt2ux04o03l1.cloudfront.net","FioImma.local","TLSv1.3","116","Application Data"
"677","35.273513","FioImma.local","d2gt2ux04o03l1.cloudfront.net","TCP","54","54809  >  443 [ACK] Seq=2004 Ack=443 Win=131840 Len=0"
"678","35.288414","FioImma.local","waws-prod-blu-171.eastus.cloudapp.azure.com","TCP","66","54810  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"679","35.293317","safebrowsing.googleapis.com","FioImma.local","TLSv1.3","274","Application Data"
"680","35.293317","safebrowsing.googleapis.com","FioImma.local","TLSv1.3","192","Application Data"
"681","35.293317","safebrowsing.googleapis.com","FioImma.local","TLSv1.3","85","Application Data"
"682","35.293317","mars.octa.edu","FioImma.local","DNS","239","Standard query response 0xc5c0 HTTPS stream.cadmore.media CNAME cadmorevideo.azurewebsites.net CNAME waws-prod-blu-171.sip.azurewebsites.windows.net CNAME waws-prod-blu-171.eastus.cloudapp.azure.com"
"683","35.293317","safebrowsing.googleapis.com","FioImma.local","TLSv1.3","93","Application Data"
"684","35.293371","FioImma.local","safebrowsing.googleapis.com","TCP","54","54806  >  443 [ACK] Seq=4309 Ack=2881 Win=129792 Len=0"
"685","35.293420","FioImma.local","safebrowsing.googleapis.com","TCP","54","54806  >  443 [ACK] Seq=4309 Ack=2920 Win=131072 Len=0"
"686","35.294250","FioImma.local","safebrowsing.googleapis.com","TLSv1.3","93","Application Data"
"687","35.307746","safebrowsing.googleapis.com","FioImma.local","TCP","60","443  >  54806 [ACK] Seq=2920 Ack=4348 Win=78080 Len=0"
"688","35.328135","FioImma.local","ab.chatgpt.com","TCP","55","54680  >  443 [ACK] Seq=1 Ack=1 Win=514 Len=1 [TCP PDU reassembled in 3094]"
"689","35.332150","safebrowsing.googleapis.com","FioImma.local","TLSv1.3","119","Application Data"
"690","35.332150","safebrowsing.googleapis.com","FioImma.local","TLSv1.3","192","Application Data"
"691","35.332150","safebrowsing.googleapis.com","FioImma.local","TLSv1.3","85","Application Data"
"692","35.332150","safebrowsing.googleapis.com","FioImma.local","TLSv1.3","93","Application Data"
"693","35.332196","FioImma.local","safebrowsing.googleapis.com","TCP","54","54806  >  443 [ACK] Seq=4348 Ack=3193 Win=130816 Len=0"
"694","35.332842","FioImma.local","safebrowsing.googleapis.com","TLSv1.3","93","Application Data"
"695","35.341383","ab.chatgpt.com","FioImma.local","TCP","66","443  >  54680 [ACK] Seq=1 Ack=2 Win=64 Len=0 SLE=1 SRE=2"
"696","35.346181","safebrowsing.googleapis.com","FioImma.local","TCP","60","443  >  54806 [ACK] Seq=3193 Ack=4387 Win=78080 Len=0"
"697","35.370920","safebrowsing.googleapis.com","FioImma.local","TLSv1.3","119","Application Data"
"698","35.370920","safebrowsing.googleapis.com","FioImma.local","TLSv1.3","192","Application Data"
"699","35.370920","safebrowsing.googleapis.com","FioImma.local","TLSv1.3","85","Application Data"
"700","35.370920","safebrowsing.googleapis.com","FioImma.local","TLSv1.3","93","Application Data"
"701","35.370994","FioImma.local","safebrowsing.googleapis.com","TCP","54","54806  >  443 [ACK] Seq=4387 Ack=3466 Win=130560 Len=0"
"702","35.371997","FioImma.local","safebrowsing.googleapis.com","TLSv1.3","93","Application Data"
"703","35.386139","safebrowsing.googleapis.com","FioImma.local","TCP","60","443  >  54806 [ACK] Seq=3466 Ack=4426 Win=78080 Len=0"
"704","35.517686","waws-prod-blu-171.eastus.cloudapp.azure.com","FioImma.local","TCP","66","443  >  54810 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=256 SACK_PERM"
"705","35.517786","FioImma.local","waws-prod-blu-171.eastus.cloudapp.azure.com","TCP","54","54810  >  443 [ACK] Seq=1 Ack=1 Win=132352 Len=0"
"706","35.519115","FioImma.local","waws-prod-blu-171.eastus.cloudapp.azure.com","TCP","1494","54810  >  443 [ACK] Seq=1 Ack=1 Win=132352 Len=1440 [TCP PDU reassembled in 707]"
"707","35.519115","FioImma.local","waws-prod-blu-171.eastus.cloudapp.azure.com","TLSv1.3","344","Client Hello (SNI=stream.cadmore.media)"
"708","35.578592","FioImma.local","mars.octa.edu","DNS","74","Standard query 0x4d44 A ogs.google.com"
"709","35.578714","FioImma.local","mars.octa.edu","DNS","74","Standard query 0xf1a8 HTTPS ogs.google.com"
"710","35.590480","mars.octa.edu","FioImma.local","DNS","111","Standard query response 0x4d44 A ogs.google.com CNAME www3.l.google.com A 172.217.166.110"
"711","35.590480","mars.octa.edu","FioImma.local","DNS","145","Standard query response 0xf1a8 HTTPS ogs.google.com CNAME www3.l.google.com SOA ns1.google.com"
"712","35.595742","FioImma.local","www3.l.google.com","TCP","66","54811  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"713","35.597173","FioImma.local","d34ow7epij5zhk.cloudfront.net","TLSv1.3","146","Application Data"
"714","35.598047","FioImma.local","d34ow7epij5zhk.cloudfront.net","TLSv1.3","85","Application Data"
"715","35.598359","FioImma.local","d34ow7epij5zhk.cloudfront.net","TCP","1494","54808  >  443 [ACK] Seq=2069 Ack=443 Win=131840 Len=1440 [TCP PDU reassembled in 717]"
"716","35.598359","FioImma.local","d34ow7epij5zhk.cloudfront.net","TCP","1494","54808  >  443 [ACK] Seq=3509 Ack=443 Win=131840 Len=1440 [TCP PDU reassembled in 717]"
"717","35.598359","FioImma.local","d34ow7epij5zhk.cloudfront.net","TLSv1.3","242","Application Data"
"718","35.598688","FioImma.local","d2gt2ux04o03l1.cloudfront.net","TLSv1.3","146","Application Data"
"719","35.599354","FioImma.local","d2gt2ux04o03l1.cloudfront.net","TLSv1.3","85","Application Data"
"720","35.599431","FioImma.local","d2gt2ux04o03l1.cloudfront.net","TLSv1.3","529","Application Data"
"721","35.600772","FioImma.local","d34ow7epij5zhk.cloudfront.net","TCP","1494","54808  >  443 [ACK] Seq=5137 Ack=443 Win=131840 Len=1440 [TCP PDU reassembled in 723]"
"722","35.600772","FioImma.local","d34ow7epij5zhk.cloudfront.net","TCP","1494","54808  >  443 [ACK] Seq=6577 Ack=443 Win=131840 Len=1440 [TCP PDU reassembled in 723]"
"723","35.600772","FioImma.local","d34ow7epij5zhk.cloudfront.net","TLSv1.3","248","Application Data"
"724","35.600974","FioImma.local","d34ow7epij5zhk.cloudfront.net","TCP","1494","54808  >  443 [ACK] Seq=8211 Ack=443 Win=131840 Len=1440 [TCP PDU reassembled in 726]"
"725","35.600974","FioImma.local","d34ow7epij5zhk.cloudfront.net","TCP","1494","54808  >  443 [ACK] Seq=9651 Ack=443 Win=131840 Len=1440 [TCP PDU reassembled in 726]"
"726","35.600974","FioImma.local","d34ow7epij5zhk.cloudfront.net","TLSv1.3","250","Application Data"
"727","35.601167","FioImma.local","d34ow7epij5zhk.cloudfront.net","TCP","1494","54808  >  443 [ACK] Seq=11287 Ack=443 Win=131840 Len=1440 [TCP PDU reassembled in 729]"
"728","35.601167","FioImma.local","d34ow7epij5zhk.cloudfront.net","TCP","1494","54808  >  443 [ACK] Seq=12727 Ack=443 Win=131840 Len=1440 [TCP PDU reassembled in 729]"
"729","35.601167","FioImma.local","d34ow7epij5zhk.cloudfront.net","TLSv1.3","251","Application Data"
"730","35.602737","FioImma.local","d34ow7epij5zhk.cloudfront.net","TCP","1494","54808  >  443 [ACK] Seq=14364 Ack=443 Win=131840 Len=1440 [TCP PDU reassembled in 732]"
"731","35.602737","FioImma.local","d34ow7epij5zhk.cloudfront.net","TCP","1494","54808  >  443 [ACK] Seq=15804 Ack=443 Win=131840 Len=1440 [TCP PDU reassembled in 732]"
"732","35.602737","FioImma.local","d34ow7epij5zhk.cloudfront.net","TLSv1.3","259","Application Data"
"733","35.606241","www3.l.google.com","FioImma.local","TCP","66","443  >  54811 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM WS=256"
"734","35.606380","FioImma.local","www3.l.google.com","TCP","54","54811  >  443 [ACK] Seq=1 Ack=1 Win=131072 Len=0"
"735","35.606748","FioImma.local","d2jj6g4vsh8eh.cloudfront.net","TCP","66","54812  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"736","35.608971","d34ow7epij5zhk.cloudfront.net","FioImma.local","TLSv1.3","85","Application Data"
"737","35.608971","d2gt2ux04o03l1.cloudfront.net","FioImma.local","TCP","60","443  >  54809 [ACK] Seq=443 Ack=2602 Win=74240 Len=0"
"738","35.608971","d2gt2ux04o03l1.cloudfront.net","FioImma.local","TLSv1.3","85","Application Data"
"739","35.609410","FioImma.local","www3.l.google.com","TCP","1466","54811  >  443 [ACK] Seq=1 Ack=1 Win=131072 Len=1412 [TCP PDU reassembled in 740]"
"740","35.609410","FioImma.local","www3.l.google.com","TLSv1.3","916","Client Hello (SNI=ogs.google.com)"
"741","35.611808","d34ow7epij5zhk.cloudfront.net","FioImma.local","TCP","60","443  >  54808 [ACK] Seq=474 Ack=4949 Win=77312 Len=0"
"742","35.611808","d2gt2ux04o03l1.cloudfront.net","FioImma.local","TLSv1.3","658","Application Data"
"743","35.611808","d34ow7epij5zhk.cloudfront.net","FioImma.local","TLSv1.3","471","Application Data"
"744","35.611808","d34ow7epij5zhk.cloudfront.net","FioImma.local","TCP","60","443  >  54808 [ACK] Seq=891 Ack=8017 Win=86016 Len=0"
"745","35.611808","d34ow7epij5zhk.cloudfront.net","FioImma.local","TCP","60","443  >  54808 [ACK] Seq=891 Ack=9651 Win=91648 Len=0"
"746","35.611961","FioImma.local","d34ow7epij5zhk.cloudfront.net","TCP","1494","54808  >  443 [ACK] Seq=17449 Ack=891 Win=131584 Len=1440 [TCP PDU reassembled in 748]"
"747","35.611961","FioImma.local","d34ow7epij5zhk.cloudfront.net","TCP","1494","54808  >  443 [ACK] Seq=18889 Ack=891 Win=131584 Len=1440 [TCP PDU reassembled in 748]"
"748","35.611961","FioImma.local","d34ow7epij5zhk.cloudfront.net","TLSv1.3","1494","Application Data"
"749","35.611961","FioImma.local","d34ow7epij5zhk.cloudfront.net","TCP","1494","54808  >  443 [ACK] Seq=21769 Ack=891 Win=131584 Len=1440 [TCP PDU reassembled in 750]"
"750","35.611961","FioImma.local","d34ow7epij5zhk.cloudfront.net","TLSv1.3","1494","Application Data"
"751","35.611961","FioImma.local","d34ow7epij5zhk.cloudfront.net","TCP","1494","54808  >  443 [ACK] Seq=24649 Ack=891 Win=131584 Len=1440 [TCP PDU reassembled in 752]"
"752","35.611961","FioImma.local","d34ow7epij5zhk.cloudfront.net","TLSv1.3","1494","Application Data"
"753","35.611961","FioImma.local","d34ow7epij5zhk.cloudfront.net","TCP","1494","54808  >  443 [ACK] Seq=27529 Ack=891 Win=131584 Len=1440 [TCP PDU reassembled in 754]"
"754","35.611961","FioImma.local","d34ow7epij5zhk.cloudfront.net","TLSv1.3","1494","Application Data"
"755","35.611961","FioImma.local","d34ow7epij5zhk.cloudfront.net","TCP","1494","54808  >  443 [ACK] Seq=30409 Ack=891 Win=131584 Len=1440 [TCP PDU reassembled in 756]"
"756","35.611961","FioImma.local","d34ow7epij5zhk.cloudfront.net","TLSv1.3","1494","Application Data"
"757","35.612164","FioImma.local","d2gt2ux04o03l1.cloudfront.net","TCP","54","54809  >  443 [ACK] Seq=2602 Ack=1078 Win=131328 Len=0"
"758","35.615001","d34ow7epij5zhk.cloudfront.net","FioImma.local","TLSv1.3","470","Application Data"
"759","35.615001","d34ow7epij5zhk.cloudfront.net","FioImma.local","TCP","60","443  >  54808 [ACK] Seq=1307 Ack=11287 Win=97280 Len=0"
"760","35.615001","d34ow7epij5zhk.cloudfront.net","FioImma.local","TCP","60","443  >  54808 [ACK] Seq=1307 Ack=14167 Win=103424 Len=0"
"761","35.615001","d34ow7epij5zhk.cloudfront.net","FioImma.local","TLSv1.3","469","Application Data"
"762","35.615001","d34ow7epij5zhk.cloudfront.net","FioImma.local","TLSv1.3","470","Application Data"
"763","35.615001","d34ow7epij5zhk.cloudfront.net","FioImma.local","TCP","60","443  >  54808 [ACK] Seq=2138 Ack=17449 Win=114688 Len=0"
"764","35.615001","d34ow7epij5zhk.cloudfront.net","FioImma.local","TLSv1.3","468","Application Data"
"765","35.615120","FioImma.local","d34ow7epij5zhk.cloudfront.net","TCP","1494","54808  >  443 [ACK] Seq=33289 Ack=2552 Win=132352 Len=1440 [TCP PDU reassembled in 766]"
"766","35.615120","FioImma.local","d34ow7epij5zhk.cloudfront.net","TLSv1.3","1494","Application Data"
"767","35.615120","FioImma.local","d34ow7epij5zhk.cloudfront.net","TCP","1494","54808  >  443 [ACK] Seq=36169 Ack=2552 Win=132352 Len=1440 [TCP PDU reassembled in 768]"
"768","35.615120","FioImma.local","d34ow7epij5zhk.cloudfront.net","TLSv1.3","1494","Application Data"
"769","35.615120","FioImma.local","d34ow7epij5zhk.cloudfront.net","TCP","1494","54808  >  443 [ACK] Seq=39049 Ack=2552 Win=132352 Len=1440 [TCP PDU reassembled in 771]"
"770","35.615120","FioImma.local","d34ow7epij5zhk.cloudfront.net","TCP","1494","54808  >  443 [ACK] Seq=40489 Ack=2552 Win=132352 Len=1440 [TCP PDU reassembled in 771]"
"771","35.615120","FioImma.local","d34ow7epij5zhk.cloudfront.net","TLSv1.3","115","Application Data"
"772","35.632262","FioImma.local","www3.l.google.com","TCP","1466","[TCP Retransmission] 54811  >  443 [PSH, ACK] Seq=863 Ack=1 Win=131072 Len=1412 [TCP PDU reassembled in 740]"
"773","35.632342","www3.l.google.com","FioImma.local","TCP","60","443  >  54811 [ACK] Seq=1 Ack=1413 Win=68608 Len=0"
"774","35.632342","www3.l.google.com","FioImma.local","TCP","60","443  >  54811 [ACK] Seq=1 Ack=2275 Win=71424 Len=0"
"775","35.632342","d34ow7epij5zhk.cloudfront.net","FioImma.local","TCP","60","443  >  54808 [ACK] Seq=2552 Ack=20329 Win=120320 Len=0"
